?geom
"MULTIPOLYGON(((6.0859436 50.7580645,6.0859881 50.7582046,6.0860374 50.7581984,6.0860460 50.7582255,6.0862678 50.7581973,6.0862594 50.7581708,6.0866540 50.7581207,6.0867201 50.7581123,6.0867354 50.7581603,6.0868121 50.7584019,6.0872680 50.7583439,6.0871550 50.7579880,6.0870223 50.7580049,6.0869902 50.7580090,6.0869831 50.7579865,6.0867916 50.7573839,6.0866235 50.7574053,6.0866417 50.7574623,6.0867314 50.7577444,6.0867755 50.7578832,6.0866545 50.7578986,6.0867048 50.7580568,6.0866710 50.7580611,6.0865367 50.7580782,6.0865118 50.7580000,6.0864775 50.7578917,6.0864619 50.7578427,6.0862767 50.7578662,6.0861611 50.7578809,6.0859437 50.7579086,6.0859913 50.7580585,6.0859436 50.7580645),(6.0868632 50.7581593,6.0870314 50.7581379,6.0870580 50.7582210,6.0868892 50.7582423,6.0868632 50.7581593)),((1.0 5.0, 2.0 6.0, 3.0 7.0, 1.0 5.0)))"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"MULTIPOLYGON(((10.3113100 50.2490144,10.3113549 50.2492850,10.3116962 50.2492168,10.3117606 50.2492408,10.3118572 50.2492768,10.3119376 50.2492665,10.3119537 50.2491825,10.3120208 50.2491516,10.3121513 50.2491661,10.3123507 50.2492573,10.3123524 50.2492511,10.3123815 50.2492228,10.3123432 50.2491970,10.3123078 50.2491705,10.3123384 50.2491503,10.3123762 50.2491551,10.3124231 50.2491945,10.3124729 50.2492097,10.3124794 50.2492117,10.3125264 50.2492237,10.3125586 50.2492468,10.3125626 50.2492914,10.3124989 50.2493302,10.3125606 50.2493641,10.3128549 50.2494844,10.3131795 50.2495290,10.3132573 50.2495444,10.3132814 50.2495821,10.3130856 50.2496696,10.3130212 50.2496662,10.3128308 50.2496181,10.3127047 50.2496319,10.3126967 50.2496765,10.3130963 50.2498857,10.3131500 50.2498943,10.3132546 50.2497794,10.3133270 50.2496404,10.3133780 50.2495856,10.3133968 50.2495713,10.3133605 50.2495210,10.3133602 50.2495184,10.3135208 50.2495118,10.3131258 50.2494565,10.3128958 50.2494068,10.3126511 50.2493386,10.3126276 50.2493064,10.3126357 50.2492695,10.3127302 50.2492327,10.3128275 50.2492588,10.3136770 50.2494029,10.3136744 50.2493369,10.3137240 50.2492880,10.3138326 50.2492511,10.3139479 50.2492700,10.3140472 50.2493128,10.3140070 50.2494638,10.3138695 50.2494998,10.3140593 50.2494921,10.3141471 50.2494951,10.3142755 50.2495307,10.3144011 50.2495787,10.3150254 50.2498642,10.3150995 50.2499146,10.3151261 50.2499524,10.3151348 50.2499946,10.3151174 50.2498806,10.3150597 50.2498377,10.3143838 50.2495255,10.3143838 50.2494158,10.3142095 50.2494158,10.3140968 50.2494123,10.3141022 50.2493540,10.3141746 50.2493300,10.3143033 50.2493557,10.3144160 50.2493574,10.3143302 50.2493197,10.3142551 50.2492785,10.3142551 50.2492288,10.3144079 50.2492237,10.3144830 50.2492700,10.3144911 50.2493249,10.3145367 50.2493249,10.3146198 50.2492442,10.3145474 50.2491190,10.3145501 50.2490539,10.3143302 50.2489098,10.3143355 50.2488498,10.3143865 50.2488240,10.3145769 50.2489990,10.3146547 50.2490196,10.3147030 50.2490196,10.3147271 50.2489698,10.3146788 50.2489012,10.3145206 50.2487331,10.3145206 50.2486611,10.3146118 50.2485942,10.3146788 50.2485668,10.3147298 50.2485839,10.3147486 50.2488155,10.3148264 50.2490693,10.3151026 50.2495796,10.3152099 50.2498445,10.3152109 50.2499414,10.3153286 50.2499393,10.3153004 50.2497665,10.3149263 50.2490579,10.3148518 50.2488302,10.3148099 50.2485817,10.3148187 50.2483380,10.3148480 50.2481193,10.3146975 50.2480764,10.3145689 50.2481054,10.3146279 50.2481174,10.3146467 50.2481423,10.3146024 50.2481706,10.3144924 50.2481808,10.3142671 50.2482486,10.3142282 50.2482469,10.3141974 50.2482340,10.3141800 50.2482031,10.3140274 50.2482347,10.3140888 50.2482692,10.3141370 50.2483301,10.3141330 50.2484064,10.3140713 50.2484681,10.3139037 50.2484956,10.3138567 50.2484759,10.3138889 50.2484201,10.3139681 50.2484012,10.3139707 50.2483609,10.3139855 50.2482846,10.3139327 50.2482544,10.3129810 50.2484518,10.3129783 50.2485016,10.3129461 50.2485376,10.3125116 50.2486525,10.3124392 50.2487211,10.3125653 50.2487571,10.3127047 50.2486851,10.3128818 50.2486525,10.3129971 50.2486988,10.3130186 50.2487623,10.3128281 50.2488721,10.3127933 50.2489218,10.3128228 50.2489544,10.3128764 50.2489561,10.3129274 50.2489287,10.3130883 50.2488721,10.3132465 50.2489132,10.3133216 50.2489835,10.3134423 50.2489887,10.3134906 50.2490367,10.3134423 50.2490865,10.3135174 50.2491396,10.3135282 50.2491808,10.3135040 50.2492237,10.3134504 50.2492648,10.3133672 50.2492751,10.3131124 50.2492528,10.3129300 50.2492305,10.3128710 50.2491996,10.3127959 50.2491379,10.3127410 50.2490650,10.3126417 50.2490324,10.3126015 50.2489552,10.3125867 50.2488815,10.3125076 50.2489218,10.3124794 50.2489801,10.3124338 50.2489904,10.3124017 50.2489510,10.3124325 50.2488652,10.3125814 50.2487992,10.3124982 50.2487822,10.3124848 50.2487794,10.3120436 50.2489072,10.3120892 50.2490016,10.3121267 50.2490367,10.3121187 50.2490830,10.3120744 50.2490865,10.3120342 50.2490341,10.3119537 50.2489741,10.3119725 50.2490067,10.3119725 50.2490307,10.3119189 50.2490719,10.3118397 50.2490744,10.3117914 50.2490513,10.3117056 50.2489973,10.3116828 50.2489329,10.3115943 50.2489612,10.3115179 50.2490178,10.3114414 50.2490359,10.3113663 50.2490307,10.3113100 50.2490144),(10.3130025 50.2486439,10.3130642 50.2485908,10.3131929 50.2485548,10.3132465 50.2485530,10.3133243 50.2485805,10.3133243 50.2486508,10.3132787 50.2487246,10.3131822 50.2487606,10.3131017 50.2487537,10.3130695 50.2486920,10.3130025 50.2486439),(10.3133832 50.2486859,10.3134188 50.2486669,10.3134623 50.2486772,10.3134702 50.2487064,10.3134346 50.2487254,10.3133911 50.2487151,10.3133832 50.2486859),(10.3134793 50.2486371,10.3135149 50.2486182,10.3135584 50.2486284,10.3135663 50.2486576,10.3135307 50.2486766,10.3134872 50.2486664,10.3134793 50.2486371),(10.3135396 50.2489784,10.3135711 50.2489501,10.3136308 50.2489698,10.3136442 50.2489981,10.3136180 50.2490286,10.3135698 50.2490191,10.3135396 50.2489784),(10.3135657 50.2484879,10.3135979 50.2484501,10.3136730 50.2484261,10.3137347 50.2485153,10.3135818 50.2485616,10.3135657 50.2484879),(10.3136998 50.2486542,10.3137347 50.2485856,10.3137937 50.2485685,10.3139251 50.2485771,10.3140110 50.2485702,10.3141075 50.2485256,10.3141907 50.2484467,10.3142658 50.2484467,10.3142336 50.2485753,10.3142926 50.2486354,10.3143167 50.2487023,10.3143409 50.2488035,10.3142041 50.2489149,10.3141344 50.2489389,10.3140056 50.2490985,10.3138581 50.2491259,10.3138071 50.2490453,10.3137669 50.2489338,10.3137052 50.2488978,10.3138339 50.2487914,10.3137428 50.2487383,10.3136998 50.2486542),(10.3137395 50.2491568,10.3137576 50.2491413,10.3138052 50.2491386,10.3138466 50.2491979,10.3138110 50.2492169,10.3137675 50.2492066,10.3137395 50.2491568),(10.3140546 50.2490839,10.3141042 50.2490329,10.3141873 50.2490230,10.3141987 50.2490594,10.3141826 50.2490920,10.3141277 50.2491246,10.3140774 50.2491366,10.3140546 50.2490839)))"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
"MULTIPOLYGON(((7.9375403 48.7116600,7.9377187 48.7118234,7.9380907 48.7121279,7.9384803 48.7124468,7.9388482 48.7127480,7.9392801 48.7131015,7.9395465 48.7133166,7.9399292 48.7136329,7.9400372 48.7137213,7.9401985 48.7138612,7.9404653 48.7140926,7.9407486 48.7143384,7.9410491 48.7145991,7.9414918 48.7149831,7.9418891 48.7153278,7.9420584 48.7154335,7.9423578 48.7156639,7.9426645 48.7158838,7.9429753 48.7161067,7.9432790 48.7163245,7.9436677 48.7166185,7.9439700 48.7168470,7.9436009 48.7170788,7.9436009 48.7172183,7.9439932 48.7175638,7.9443718 48.7176806,7.9444427 48.7176528,7.9444454 48.7175958,7.9441528 48.7174973,7.9439412 48.7173483,7.9438843 48.7172281,7.9440397 48.7171059,7.9441868 48.7170961,7.9444890 48.7173094,7.9448157 48.7174257,7.9451903 48.7174642,7.9454087 48.7175270,7.9457522 48.7177156,7.9463271 48.7178318,7.9477283 48.7179960,7.9490623 48.7180761,7.9493015 48.7180542,7.9494307 48.7179600,7.9496183 48.7178358,7.9497026 48.7176990,7.9498557 48.7176878,7.9504159 48.7175855,7.9508400 48.7174379,7.9510395 48.7173655,7.9512653 48.7172636,7.9522420 48.7166958,7.9524751 48.7166038,7.9526478 48.7165237,7.9527422 48.7164596,7.9528070 48.7164275,7.9529041 48.7163937,7.9529986 48.7163706,7.9531713 48.7163545,7.9535463 48.7163723,7.9537036 48.7163758,7.9538659 48.7163794,7.9541198 48.7163857,7.9543796 48.7164735,7.9550284 48.7167197,7.9539700 48.7157856,7.9539386 48.7158019,7.9538794 48.7158032,7.9538008 48.7157837,7.9527923 48.7153659,7.9523317 48.7151757,7.9500941 48.7143198,7.9488101 48.7139135,7.9488792 48.7137505,7.9482802 48.7136330,7.9481669 48.7137825,7.9478755 48.7137576,7.9477652 48.7137851,7.9475138 48.7139017,7.9471793 48.7140033,7.9466882 48.7143629,7.9454848 48.7132413,7.9452473 48.7129635,7.9449937 48.7126466,7.9449598 48.7122928,7.9449073 48.7120845,7.9448645 48.7120450,7.9447551 48.7119440,7.9447312 48.7118913,7.9446045 48.7116120,7.9442497 48.7113822,7.9440120 48.7112283,7.9438114 48.7111405,7.9433622 48.7108026,7.9429052 48.7103569,7.9427325 48.7102750,7.9425382 48.7102643,7.9423277 48.7102892,7.9422036 48.7103391,7.9420633 48.7104246,7.9416785 48.7103977,7.9408080 48.7104165,7.9405752 48.7105635,7.9403670 48.7106032,7.9402243 48.7107219,7.9400635 48.7108627,7.9398053 48.7109614,7.9397826 48.7110413,7.9397101 48.7110421,7.9395200 48.7110802,7.9393408 48.7112044,7.9392615 48.7113133,7.9390029 48.7111690,7.9388090 48.7110831,7.9387011 48.7110600,7.9386324 48.7110647,7.9384960 48.7111152,7.9379705 48.7113639,7.9376403 48.7115608,7.9375403 48.7116600),(7.9453570 48.7174615,7.9453919 48.7174421,7.9467396 48.7175181,7.9479104 48.7175976,7.9481221 48.7176330,7.9481328 48.7176719,7.9480310 48.7178946,7.9479613 48.7179123,7.9463725 48.7177443,7.9458473 48.7176347,7.9455526 48.7175216,7.9453570 48.7174615),(7.9481462 48.7179123,7.9482185 48.7176948,7.9482560 48.7176825,7.9487222 48.7177549,7.9489777 48.7177744,7.9491620 48.7177636,7.9492133 48.7177744,7.9491970 48.7179760,7.9491340 48.7180052,7.9487421 48.7179837,7.9482078 48.7179388,7.9481462 48.7179123)))"^^<http://www.opengis.net/ont/geosparql#wktLiteral>
